split,score_name,top_k,rankic,annualized_return,alpha,sharpe_ratio,information_ratio,max_drawdown,turnover,excess_win_rate,signal_conversion_comment
valid,pure_stagewise_score,20,0.1195469969346063,0.490579777622413,0.2764631041323919,1.8647388528708784,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126747597063567,0.0268419097467234,0.0122851797375105,0.1539380665400949,0.1481942721939055,0.0,0.5500000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195469969346063,0.4456051831897254,0.2640296566864974,2.062164335016345,0.6416667193346077,-0.0483623078649361,0.9583333333333346,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126747597063567,0.0090568892132025,-0.0048548635771587,0.051240585313584,0.0074197512094432,0.0,0.606666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195469969346063,0.4291669912592939,0.2586609480564359,1.9761868913490683,0.567938148386883,-0.0485519573343613,0.9250000000000012,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126747597063567,-0.0102116267565454,-0.0241142105381157,-0.0589676861055433,-0.1480557227089808,-0.0024130610371468,0.5200000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195469969346063,0.4711564902253979,0.2850540355017961,2.4667362795967893,0.8144085346349055,-0.0303650887015861,0.9300000000000006,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.126747597063567,0.028214879466486,0.0143941295006325,0.1648686709349146,0.142386707989905,0.0,0.5480000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195469969346063,0.0371716251754414,0.0482081271646926,0.325104429566874,-0.3077977837376531,0.0,0.9625000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126747597063567,-0.0089342221039421,-0.0222238084225106,-0.0533592803898396,-0.139231700544498,0.0,0.6300000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195469969346063,0.0547148670520556,0.0554248560286116,0.4512476462676593,-0.2786482767835179,0.0,0.9500000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126747597063567,0.0060757712641683,-0.0066487126669903,0.0406239402186435,-0.0479194809593831,-9.717273064591136e-05,0.5800000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195469969346063,0.0862031997167482,0.0654242128171214,0.6365966078301132,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126747597063567,-0.0287295824091773,-0.0431864103179293,-0.1698683693334481,-0.340052288793277,-0.0028011740030916,0.5800000000000003,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195469969346063,0.0862031997167482,0.0654242128171214,0.6365966078301132,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126747597063567,-0.0181547450456757,-0.0324856548477818,-0.1048845776800315,-0.2267485887618054,-0.0040657805032499,0.546666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195469969346063,0.2253523160075257,0.1572650783585201,2.319528579504971,0.0648052421959379,-0.0104547147841468,0.9500000000000006,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.126747597063567,0.0063780288445862,-0.0074956005880666,0.0339105886467042,0.0005548403868745,0.0,0.5280000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195469969346063,0.07554208079774,-0.0041883421239117,0.8091228228242927,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126747597063567,0.0190664339553645,0.0047921137040351,0.1002360327516853,0.0842437799780167,-0.006518705929301,0.6500000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195469969346063,0.07554208079774,-0.0041883421239117,0.8091228228242927,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126747597063567,-0.0117084722656198,-0.0254913374115657,-0.0645737123222191,-0.131731334242977,-0.006518705929301,0.5600000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195469969346063,0.1911719108929594,0.0963780771419361,1.375492126102087,-0.0160181259888429,-0.0266660311337914,0.9333333333333346,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126747597063567,0.0093622828645762,-0.0053694792332016,0.0547070255406354,0.0024886557096144,-0.0011486940241067,0.5466666666666669,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195469969346063,0.1921637443444719,0.0980224136632513,1.3880144762872877,-0.0131979558694193,-0.0266660311337915,0.8916666666666678,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126747597063567,-0.0035988632492822,-0.0178927584293243,-0.0199595101175907,-0.0854425302252955,-0.0069487271134925,0.48,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195469969346063,0.1465802132321654,0.0582434255182252,1.283020034304445,-0.1767748635263942,-0.0237650983989811,0.8450000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.126747597063567,0.0016965373317776,-0.0123093478220937,0.0096334353099843,-0.0499239749707998,-0.0036061438377645,0.4320000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195532035787554,0.490579777622413,0.2764631041323919,1.8647388528708784,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.12675581593005,0.0582902252476478,0.0429803155197204,0.3217181285718862,0.3557503608038725,0.0,0.6100000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195532035787554,0.490579777622413,0.2764631041323919,1.8647388528708784,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.12675581593005,0.0268419097467234,0.0122851797375105,0.1539380665400949,0.1481942721939055,0.0,0.5500000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195532035787554,0.4456051831897254,0.2640296566864974,2.062164335016345,0.6416667193346077,-0.0483623078649361,0.9583333333333346,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.12675581593005,0.0090568892132025,-0.0048548635771587,0.051240585313584,0.0074197512094432,0.0,0.606666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195532035787554,0.4291669912592939,0.2586609480564359,1.9761868913490683,0.567938148386883,-0.0485519573343613,0.9250000000000012,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.12675581593005,-0.0102116267565454,-0.0241142105381157,-0.0589676861055433,-0.1480557227089808,-0.0024130610371468,0.5200000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195532035787554,0.4711564902253979,0.2850540355017961,2.4667362795967893,0.8144085346349055,-0.0303650887015861,0.9300000000000006,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.12675581593005,0.028214879466486,0.0143941295006325,0.1648686709349146,0.142386707989905,0.0,0.5480000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195532035787554,0.0371716251754414,0.0482081271646926,0.325104429566874,-0.3077977837376531,0.0,0.9625000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.12675581593005,-0.0089342221039421,-0.0222238084225106,-0.0533592803898396,-0.139231700544498,0.0,0.6300000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195532035787554,0.0547148670520556,0.0554248560286116,0.4512476462676593,-0.2786482767835179,0.0,0.9500000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.12675581593005,0.0060757712641683,-0.0066487126669903,0.0406239402186435,-0.0479194809593831,-9.717273064591136e-05,0.5800000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195532035787554,0.0862031997167482,0.0654242128171214,0.6365966078301132,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.12675581593005,-0.0287295824091773,-0.0431864103179293,-0.1698683693334481,-0.340052288793277,-0.0028011740030916,0.5800000000000003,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195532035787554,0.0862031997167482,0.0654242128171214,0.6365966078301132,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.12675581593005,-0.0181547450456757,-0.0324856548477818,-0.1048845776800315,-0.2267485887618054,-0.0040657805032499,0.546666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195532035787554,0.2253523160075257,0.1572650783585201,2.319528579504971,0.0648052421959379,-0.0104547147841468,0.9500000000000006,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.12675581593005,0.0063780288445862,-0.0074956005880666,0.0339105886467042,0.0005548403868745,0.0,0.5280000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195532035787554,0.07554208079774,-0.0041883421239117,0.8091228228242927,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.12675581593005,0.0190664339553645,0.0047921137040351,0.1002360327516853,0.0842437799780167,-0.006518705929301,0.6500000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195532035787554,0.07554208079774,-0.0041883421239117,0.8091228228242927,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.12675581593005,-0.0117084722656198,-0.0254913374115657,-0.0645737123222191,-0.131731334242977,-0.006518705929301,0.5600000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195532035787554,0.1911719108929594,0.0963780771419361,1.375492126102087,-0.0160181259888429,-0.0266660311337914,0.9333333333333346,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.12675581593005,0.0093622828645762,-0.0053694792332016,0.0547070255406354,0.0024886557096144,-0.0011486940241067,0.5466666666666669,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195532035787554,0.1921637443444719,0.0980224136632513,1.3880144762872877,-0.0131979558694193,-0.0266660311337915,0.8916666666666678,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.12675581593005,-0.0035988632492822,-0.0178927584293243,-0.0199595101175907,-0.0854425302252955,-0.0069487271134925,0.48,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195532035787554,0.1465802132321654,0.0582434255182252,1.283020034304445,-0.1767748635263942,-0.0237650983989811,0.8450000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.12675581593005,0.0016965373317776,-0.0123093478220937,0.0096334353099843,-0.0499239749707998,-0.0036061438377645,0.4320000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195563526180171,0.490579777622413,0.2764631041323919,1.8647388528708784,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126761012721515,0.0582902252476478,0.0429803155197204,0.3217181285718862,0.3557503608038725,0.0,0.6100000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195563526180171,0.490579777622413,0.2764631041323919,1.8647388528708784,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126761012721515,0.0268419097467234,0.0122851797375105,0.1539380665400949,0.1481942721939055,0.0,0.5500000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195563526180171,0.4456051831897254,0.2640296566864974,2.062164335016345,0.6416667193346077,-0.0483623078649361,0.9583333333333346,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126761012721515,0.0090568892132025,-0.0048548635771587,0.051240585313584,0.0074197512094432,0.0,0.606666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195563526180171,0.4291669912592939,0.2586609480564359,1.9761868913490683,0.567938148386883,-0.0485519573343613,0.9250000000000012,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126761012721515,-0.0102116267565454,-0.0241142105381157,-0.0589676861055433,-0.1480557227089808,-0.0024130610371468,0.5200000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195563526180171,0.4711564902253979,0.2850540355017961,2.4667362795967893,0.8144085346349055,-0.0303650887015861,0.9300000000000006,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.126761012721515,0.028214879466486,0.0143941295006325,0.1648686709349146,0.142386707989905,0.0,0.5480000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195563526180171,0.0371716251754414,0.0482081271646926,0.325104429566874,-0.3077977837376531,0.0,0.9625000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126761012721515,-0.0089342221039421,-0.0222238084225106,-0.0533592803898396,-0.139231700544498,0.0,0.6300000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195563526180171,0.0547148670520556,0.0554248560286116,0.4512476462676593,-0.2786482767835179,0.0,0.9500000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126761012721515,0.0060757712641683,-0.0066487126669903,0.0406239402186435,-0.0479194809593831,-9.717273064591136e-05,0.5800000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195563526180171,0.0862031997167482,0.0654242128171214,0.6365966078301132,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126761012721515,-0.0287295824091773,-0.0431864103179293,-0.1698683693334481,-0.340052288793277,-0.0028011740030916,0.5800000000000003,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195563526180171,0.0862031997167482,0.0654242128171214,0.6365966078301132,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126761012721515,-0.0181547450456757,-0.0324856548477818,-0.1048845776800315,-0.2267485887618054,-0.0040657805032499,0.546666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195563526180171,0.2253523160075257,0.1572650783585201,2.319528579504971,0.0648052421959379,-0.0104547147841468,0.9500000000000006,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.126761012721515,0.0063780288445862,-0.0074956005880666,0.0339105886467042,0.0005548403868745,0.0,0.5280000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195563526180171,0.07554208079774,-0.0041883421239117,0.8091228228242927,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126761012721515,0.0190664339553645,0.0047921137040351,0.1002360327516853,0.0842437799780167,-0.006518705929301,0.6500000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.1195563526180171,0.07554208079774,-0.0041883421239117,0.8091228228242927,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.126761012721515,-0.0117084722656198,-0.0254913374115657,-0.0645737123222191,-0.131731334242977,-0.006518705929301,0.5600000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195563526180171,0.1911719108929594,0.0963780771419361,1.375492126102087,-0.0160181259888429,-0.0266660311337914,0.9333333333333346,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126761012721515,0.0093622828645762,-0.0053694792332016,0.0547070255406354,0.0024886557096144,-0.0011486940241067,0.5466666666666669,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.1195563526180171,0.1921637443444719,0.0980224136632513,1.3880144762872877,-0.0131979558694193,-0.0266660311337915,0.8916666666666678,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.126761012721515,-0.0035988632492822,-0.0178927584293243,-0.0199595101175907,-0.0854425302252955,-0.0069487271134925,0.48,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.1195563526180171,0.1465802132321654,0.0582434255182252,1.283020034304445,-0.1767748635263942,-0.0237650983989811,0.8450000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.126761012721515,-0.0009502202969327,-0.0149056574059701,-0.0054200411108431,-0.0711040601645523,-0.0036061438377645,0.4320000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.119592477710491,0.490579777622413,0.2764631041323919,1.8647388528708784,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.1268021731333758,0.0582902252476478,0.0429803155197204,0.3217181285718862,0.3557503608038725,0.0,0.6100000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.119592477710491,0.490579777622413,0.2764631041323919,1.8647388528708784,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.1268021731333758,0.0268419097467234,0.0122851797375105,0.1539380665400949,0.1481942721939055,0.0,0.5500000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.119592477710491,0.4456051831897254,0.2640296566864974,2.062164335016345,0.6416667193346077,-0.0483623078649361,0.9583333333333346,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.1268021731333758,0.0090568892132025,-0.0048548635771587,0.051240585313584,0.0074197512094432,0.0,0.606666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.119592477710491,0.4291669912592939,0.2586609480564359,1.9761868913490683,0.567938148386883,-0.0485519573343613,0.9250000000000012,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.1268021731333758,-0.0102116267565454,-0.0241142105381157,-0.0589676861055433,-0.1480557227089808,-0.0024130610371468,0.5200000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.119592477710491,0.4711564902253979,0.2850540355017961,2.4667362795967893,0.8144085346349055,-0.0303650887015861,0.9300000000000006,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.1268021731333758,0.028214879466486,0.0143941295006325,0.1648686709349146,0.142386707989905,0.0,0.5480000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.119592477710491,0.0371716251754414,0.0482081271646926,0.325104429566874,-0.3077977837376531,0.0,0.9625000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.1268021731333758,-0.0089342221039421,-0.0222238084225106,-0.0533592803898396,-0.139231700544498,0.0,0.6300000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.119592477710491,0.0547148670520556,0.0554248560286116,0.4512476462676593,-0.2786482767835179,0.0,0.9500000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.1268021731333758,0.0060757712641683,-0.0066487126669903,0.0406239402186435,-0.0479194809593831,-9.717273064591136e-05,0.5800000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.119592477710491,0.0862031997167482,0.0654242128171214,0.6365966078301132,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.1268021731333758,-0.0287295824091773,-0.0431864103179293,-0.1698683693334481,-0.340052288793277,-0.0028011740030916,0.5800000000000003,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.119592477710491,0.0862031997167482,0.0654242128171214,0.6365966078301132,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.1268021731333758,-0.0181547450456757,-0.0324856548477818,-0.1048845776800315,-0.2267485887618054,-0.0040657805032499,0.546666666666667,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.119592477710491,0.2253523160075257,0.1572650783585201,2.319528579504971,0.0648052421959379,-0.0104547147841468,0.9500000000000006,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.1268021731333758,0.0063780288445862,-0.0074956005880666,0.0339105886467042,0.0005548403868745,0.0,0.5280000000000002,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.119592477710491,0.07554208079774,-0.0041883421239117,0.8091228228242927,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.1268021731333758,0.0190664339553645,0.0047921137040351,0.1002360327516853,0.0842437799780167,-0.006518705929301,0.6500000000000001,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.119592477710491,0.07554208079774,-0.0041883421239117,0.8091228228242927,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.1268021731333758,-0.0060150251664266,-0.0197649179277969,-0.0334082525957119,-0.0946744497750352,-0.006518705929301,0.5700000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.119592477710491,0.1911719108929594,0.0963780771419361,1.375492126102087,-0.0160181259888429,-0.0266660311337914,0.9333333333333346,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.1268021731333758,0.0093622828645762,-0.0053694792332016,0.0547070255406354,0.0024886557096145,-0.0011486940241067,0.5466666666666669,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.119592477710491,0.1981337948357406,0.1031634764524907,1.441480857405643,0.0040550446158256,-0.0266660311337915,0.8916666666666678,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.1268021731333758,-0.0036159655696915,-0.0179089967668609,-0.0200554981980876,-0.0855829381655932,-0.0069487271134925,0.4933333333333333,0.4,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.119592477710491,0.1465802132321654,0.0582434255182252,1.283020034304445,-0.1767748635263942,-0.0237650983989811,0.8450000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.1268021731333758,-0.0014762619633538,-0.0154605252334127,-0.0084246727743897,-0.0757164098258327,-0.0036061438377645,0.4360000000000002,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.3252093820693265,0.2231860953645459,1.8982335293699104,0.2914515340515152,-0.0265931275252987,0.6250000000000002,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366470950302103,0.0968151108542834,0.0790899316503326,0.5490821999758583,0.643303814818006,0.0,0.8600000000000003,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.3536738275387698,0.2209268895014864,2.2753220997694847,0.4581833173467584,-0.0265931275252986,0.5625000000000002,0.75,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366470950302103,0.0930758146380716,0.0757390899508071,0.5292046840198106,0.6031872646770596,0.0,0.8400000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.149372028593578,0.0391087974516865,0.8270151823631572,-0.1184021290345307,-0.0805046457120398,0.6166666666666674,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366470950302103,0.0659517486318439,0.0509074148045834,0.3638267224344658,0.3661572366541727,0.0,0.8466666666666676,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1867870914198903,0.0533317168474589,0.982509221759059,-0.0075359694791378,-0.0805046457120397,0.5666666666666673,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366470950302103,0.0655788288765397,0.0504776234532703,0.3618932223412666,0.367722754725046,0.0,0.8333333333333343,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,50,0.0221715644171857,0.0788569836372212,-0.0203466501472391,0.3937379317589198,-0.2735392907146849,-0.0906480209123542,0.6250000000000004,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,50,0.0366470950302103,0.0720606714321629,0.0569080813164714,0.4146316688733801,0.4221699467656221,0.0,0.8360000000000005,0.8,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.1749289301397305,-0.0089736314226675,0.7098450357772135,-0.0093346553974605,-0.1357627387169331,0.7750000000000005,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366470950302103,0.0696318540361524,0.0569005168828867,0.4575166044342031,0.3428312732089559,0.0,0.7300000000000003,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,20,0.0221715644171857,0.1898136059156716,-0.0013857838412559,0.7587553460969941,0.0479149970953351,-0.1357627387169331,0.7250000000000003,0.5,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,20,0.0366470950302103,0.0519280214638051,0.0395081236377211,0.344378299518105,0.2547244352152427,0.0,0.7000000000000004,0.6,holdout diagnostics only; not used for parameter choice
valid,pure_stagewise_score,30,0.0221715644171857,0.1247893290668291,-0.0404224744738635,0.5055498325555124,-0.1617552052116554,-0.1339497461496085,0.7166666666666675,0.25,positive rankic with robust-selected portfolio metrics; validation only for selection
test,pure_stagewise_score,30,0.0366470950302103,0.0385120335291777,0.0265888360920613,0.2364090466278755,0.1673379481925925,0.0,0.7600000000000008,0.4,holdout diagnostics only; not used for parameter choice
